country,geo,code,date,year,month,dts,pop,bsn,pscore
Mexico,Campeche,MX-CAM,2021-09-01,2021,9,978.4285714285714,1016222.704678671,434.71085404001303,2.250757169588666
Mexico,Campeche,MX-CAM,2021-10-01,2021,10,637.8571428571429,1016222.704678671,450.86882997269134,1.4147288533913005
Mexico,Campeche,MX-CAM,2021-11-01,2021,11,459.2857142857143,1016222.704678671,405.3779454021501,1.132981504038375
Mexico,Campeche,MX-CAM,2021-12-01,2021,12,397.7142857142857,1016222.704678671,361.7574528350257,1.0993948641485423
Mexico,Chiapas,MX-CHP,2020-01-01,2020,1,2548.285714285714,5726456.993268793,2441.9635544347593,1.0435396178038232
Mexico,Chiapas,MX-CHP,2020-02-01,2020,2,2144.285714285714,5726456.993268793,2144.285714285714,1
Mexico,Chiapas,MX-CHP,2020-03-01,2020,3,2311.4285714285716,5726456.993268793,2299.600061290267,1.0051437249187007
Mexico,Chiapas,MX-CHP,2020-04-01,2020,4,2344.5714285714284,5726456.993268793,2265.4816649220043,1.0349107939711122
Mexico,Chiapas,MX-CHP,2020-05-01,2020,5,3603.714285714286,5726456.993268793,2359.247998937491,1.527484303192056
Mexico,Chiapas,MX-CHP,2020-06-01,2020,6,7580.142857142857,5726456.993268793,2324.2160362807113,3.2613761968843726
Mexico,Chiapas,MX-CHP,2020-07-01,2020,7,5493.571428571428,5726456.993268793,2430.110965245464,2.2606257521316633
Mexico,Chiapas,MX-CHP,2020-08-01,2020,8,3082,5726456.993268793,2343.2553952710327,1.3152642286537957
Mexico,Chiapas,MX-CHP,2020-09-01,2020,9,2361.285714285714,5726456.993268793,2206.828452271112,1.0699906065900346
Mexico,Chiapas,MX-CHP,2020-10-01,2020,10,2401.285714285714,5726456.993268793,2328.2798883958612,1.031356120994608
Mexico,Chiapas,MX-CHP,2020-11-01,2020,11,2260.714285714286,5726456.993268793,2238.3363706041982,1.0099975657832192
Mexico,Chiapas,MX-CHP,2020-12-01,2020,12,2566.8571428571427,5726456.993268793,2473.4386762950753,1.0377686608757963
Mexico,Chiapas,MX-CHP,2021-01-01,2021,1,3396.142857142857,5808430.5164247025,2533.635343536835,1.340422908847649
Mexico,Chiapas,MX-CHP,2021-02-01,2021,2,2624,5808430.5164247025,2237.7731268145308,1.1725942941031127
Mexico,Chiapas,MX-CHP,2021-03-01,2021,3,2599.5714285714284,5808430.5164247025,2384.511923350989,1.0901901572034134
Mexico,Chiapas,MX-CHP,2021-04-01,2021,4,2698.714285714286,5808430.5164247025,2312.0340488424877,1.1672467743567134
Mexico,Chiapas,MX-CHP,2021-05-01,2021,5,2704.5714285714284,5808430.5164247025,2400.282593649703,1.1267720874728526
Mexico,Chiapas,MX-CHP,2021-06-01,2021,6,2702,5808430.5164247025,2351.587485409371,1.1490110475433273
Mexico,Chiapas,MX-CHP,2021-07-01,2021,7,3641,5808430.5164247025,2475.4954883091796,1.4708166575924106
Mexico,Chiapas,MX-CHP,2021-08-01,2021,8,5569.285714285715,5808430.5164247025,2407.0486399551655,2.3137404129853603
Mexico,Chiapas,MX-CHP,2021-09-01,2021,9,5042.571428571428,5808430.5164247025,2242.8534075369944,2.248283999135264
Mexico,Chiapas,MX-CHP,2021-10-01,2021,10,3279.285714285714,5808430.5164247025,2396.811865804314,1.3681865318975557
Mexico,Chiapas,MX-CHP,2021-11-01,2021,11,2643.4285714285716,5808430.5164247025,2385.424738582174,1.108158446029929
Mexico,Chiapas,MX-CHP,2021-12-01,2021,12,2147.5714285714284,5808430.5164247025,2098.1876414405097,1.0235364016809356
Mexico,Chihuahua,MX-CHH,2020-01-01,2020,1,2720.285714285714,3799799.0128092207,2694.9616738347204,1.009396809126031
Mexico,Chihuahua,MX-CHH,2020-02-01,2020,2,2323.4285714285716,3799799.0128092207,2304.931794052037,1.0080248697268468
Mexico,Chihuahua,MX-CHH,2020-03-01,2020,3,2326.285714285714,3799799.0128092207,2299.791893746551,1.0115200947577925
Mexico,Chihuahua,MX-CHH,2020-04-01,2020,4,2622.285714285714,3799799.0128092207,2072.645146660674,1.2651879741742522
Mexico,Chihuahua,MX-CHH,2020-05-01,2020,5,3246.285714285714,3799799.0128092207,2141.71677970405,1.5157399638687508
Mexico,Chihuahua,MX-CHH,2020-06-01,2020,6,2694.1428571428573,3799799.0128092207,2110.204351111478,1.2767213069785444
Mexico,Chihuahua,MX-CHH,2020-07-01,2020,7,2833.285714285714,3799799.0128092207,2144.4285542706816,1.3212311077667553
Mexico,Chihuahua,MX-CHH,2020-08-01,2020,8,2858.5714285714284,3799799.0128092207,2104.903411285554,1.3580534922624206
Mexico,Chihuahua,MX-CHH,2020-09-01,2020,9,2576.857142857143,3799799.0128092207,2031.6097018849177,1.2683819832452796
Mexico,Chihuahua,MX-CHH,2020-10-01,2020,10,5094.571428571428,3799799.0128092207,2144.243122652383,2.3759299375854135
Mexico,Chihuahua,MX-CHH,2020-11-01,2020,11,6253.142857142857,3799799.0128092207,2240.9098745679144,2.790448169339505
Mexico,Chihuahua,MX-CHH,2020-12-01,2020,12,3678.142857142857,3799799.0128092207,2695.9406934485824,1.3643263244184594
Mexico,Chihuahua,MX-CHH,2021-01-01,2021,1,3296.285714285714,3834838.7326543415,2867.8546343346766,1.1493907936691605
Mexico,Chihuahua,MX-CHH,2021-02-01,2021,2,2620,3834838.7326543415,2442.3364440260593,1.0727432767948515
Mexico,Chihuahua,MX-CHH,2021-03-01,2021,3,2694.5714285714284,3834838.7326543415,2487.905586373288,1.0830682013538162
Mexico,Chihuahua,MX-CHH,2021-04-01,2021,4,2894.142857142857,3834838.7326543415,2183.7199188699406,1.325326948815192
Mexico,Chihuahua,MX-CHH,2021-05-01,2021,5,2455,3834838.7326543415,2202.1022417581157,1.1148437858361997
Mexico,Chihuahua,MX-CHH,2021-06-01,2021,6,2385.8571428571427,3834838.7326543415,2174.679747189904,1.097107353825371
Mexico,Chihuahua,MX-CHH,2021-07-01,2021,7,2161,3834838.7326543415,2129.445063943354,1.0148183846537988
Mexico,Chihuahua,MX-CHH,2021-08-01,2021,8,2317,3834838.7326543415,2186.560890870641,1.0596549173059713
Mexico,Chihuahua,MX-CHH,2021-09-01,2021,9,2434,3834838.7326543415,2110.3365164949773,1.1533705553475375
Mexico,Chihuahua,MX-CHH,2021-10-01,2021,10,2447.4285714285716,3834838.7326543415,2206.0602450370407,1.1094114845387997
Mexico,Chihuahua,MX-CHH,2021-11-01,2021,11,2720.1428571428573,3834838.7326543415,2280.2282879701233,1.1929256695452846
Mexico,Chihuahua,MX-CHH,2021-12-01,2021,12,2605.857142857143,3834838.7326543415,2203.6774087894973,1.182503905727548
Mexico,Ciudad de Mexico,MX-CMXC,2020-01-01,2020,1,7998.714285714286,9019293.532080822,7731.450512592226,1.0345683869652618
Mexico,Ciudad de Mexico,MX-CMXC,2020-02-01,2020,2,6417.857142857143,9019293.532080822,6417.857142857143,1
Mexico,Ciudad de Mexico,MX-CMXC,2020-03-01,2020,3,6528.285714285715,9019293.532080822,6520.3553098146385,1.001216253423972
Mexico,Ciudad de Mexico,MX-CMXC,2020-04-01,2020,4,9201.714285714286,9019293.532080822,6266.479644799972,1.4684024854927948
Mexico,Ciudad de Mexico,MX-CMXC,2020-05-01,2020,5,17942.285714285714,9019293.532080822,6304.0858372682815,2.8461360104291593
Mexico,Ciudad de Mexico,MX-CMXC,2020-06-01,2020,6,13721.142857142857,9019293.532080822,6019.895936703475,2.279299011380689
Mexico,Ciudad de Mexico,MX-CMXC,2020-07-01,2020,7,10447,9019293.532080822,6153.6468488489145,1.6976924832718
Mexico,Ciudad de Mexico,MX-CMXC,2020-08-01,2020,8,10378.57142857143,9019293.532080822,6173.966393327244,1.681021691305038
Mexico,Ciudad de Mexico,MX-CMXC,2020-09-01,2020,9,9710.857142857143,9019293.532080822,6111.0105991014825,1.589075486840909
Mexico,Ciudad de Mexico,MX-CMXC,2020-10-01,2020,10,9877.285714285714,9019293.532080822,6463.373499662028,1.528193553227614
Mexico,Ciudad de Mexico,MX-CMXC,2020-11-01,2020,11,11522.428571428572,9019293.532080822,6570.402847872351,1.7536867735834192
Mexico,Ciudad de Mexico,MX-CMXC,2020-12-01,2020,12,19399.142857142855,9019293.532080822,7521.082656819106,2.579301909354011
Mexico,Ciudad de Mexico,MX-CMXC,2021-01-01,2021,1,28551.571428571428,9004592.837020561,7942.725683728416,3.5946817963337945
Mexico,Ciudad de Mexico,MX-CMXC,2021-02-01,2021,2,15535,9004592.837020561,6960.286465113926,2.231948365611662
Mexico,Ciudad de Mexico,MX-CMXC,2021-03-01,2021,3,11458.142857142857,9004592.837020561,7101.752308545736,1.613424737913621
Mexico,Ciudad de Mexico,MX-CMXC,2021-04-01,2021,4,8424.285714285714,9004592.837020561,6434.637832464181,1.3092089925843715
Mexico,Ciudad de Mexico,MX-CMXC,2021-05-01,2021,5,6993,9004592.837020561,6431.043192713008,1.0873819053063962
Mexico,Ciudad de Mexico,MX-CMXC,2021-06-01,2021,6,6167.285714285714,9004592.837020561,6067.712393691465,1.0164103560178255
Mexico,Ciudad de Mexico,MX-CMXC,2021-07-01,2021,7,8482.142857142857,9004592.837020561,6274.640168131023,1.3518134315054062
Mexico,Ciudad de Mexico,MX-CMXC,2021-08-01,2021,8,11517.142857142857,9004592.837020561,6266.543183593669,1.837878160210512
Mexico,Ciudad de Mexico,MX-CMXC,2021-09-01,2021,9,8872.42857142857,9004592.837020561,6190.730347949197,1.4331796206190341
Mexico,Ciudad de Mexico,MX-CMXC,2021-10-01,2021,10,7084.571428571428,9004592.837020561,6542.318233879277,1.0828839526460365
Mexico,Ciudad de Mexico,MX-CMXC,2021-11-01,2021,11,6779.142857142857,9004592.837020561,6582.07178562757,1.0299405837453195
Mexico,Ciudad de Mexico,MX-CMXC,2021-12-01,2021,12,5896.857142857143,9004592.837020561,5884.474696966592,1.0021042567991556
Mexico,Coahuila,MX-COA,2020-01-01,2020,1,1947.857142857143,3216689.4625765686,1923.5706426106765,1.0126257386697817
Mexico,Coahuila,MX-COA,2020-02-01,2020,2,1673.4285714285716,3216689.4625765686,1622.2679566464037,1.031536476186048
Mexico,Coahuila,MX-COA,2020-03-01,2020,3,1493.857142857143,3216689.4625765686,1482.5198579112994,1.0076473073094727
Mexico,Coahuila,MX-COA,2020-04-01,2020,4,1420.142857142857,3216689.4625765686,1344.971112788166,1.0558909731517265
Mexico,Coahuila,MX-COA,2020-05-01,2020,5,1455.142857142857,3216689.4625765686,1379.657689124717,1.0547129687408399
Mexico,Coahuila,MX-COA,2020-06-01,2020,6,1802.4285714285713,3216689.4625765686,1371.8537542768681,1.313863497336615
Mexico,Coahuila,MX-COA,2020-07-01,2020,7,3014.714285714286,3216689.4625765686,1433.6709964653246,2.102793662665269
Mexico,Coahuila,MX-COA,2020-08-01,2020,8,2879.4285714285716,3216689.4625765686,1396.6857103974376,2.0616152581737293
Mexico,Coahuila,MX-COA,2020-09-01,2020,9,2193,3216689.4625765686,1327.7274176944547,1.6516944447890187
Mexico,Coahuila,MX-COA,2020-10-01,2020,10,2734,3216689.4625765686,1424.6066617132467,1.9191262216281253
Mexico,Coahuila,MX-COA,2020-11-01,2020,11,4197.428571428572,3216689.4625765686,1534.9034021722687,2.734653246248702
Mexico,Coahuila,MX-COA,2020-12-01,2020,12,3720.4285714285716,3216689.4625765686,1901.0503839442902,1.9570383840692556
Mexico,Coahuila,MX-COA,2021-01-01,2021,1,3999.5714285714284,3259215.51051212,2031.1531666115482,1.969113651455284
Mexico,Coahuila,MX-COA,2021-02-01,2021,2,2194,3259215.51051212,1663.956563129274,1.3185440345112822
Mexico,Coahuila,MX-COA,2021-03-01,2021,3,1648.2857142857142,3259215.51051212,1574.4986047167135,1.0468638773943382
Mexico,Coahuila,MX-COA,2021-04-01,2021,4,1440.857142857143,3259215.51051212,1389.7846298890433,1.0367485089917687
Mexico,Coahuila,MX-COA,2021-05-01,2021,5,1419.7142857142858,3259215.51051212,1411.1175792639142,1.006092126252765
Mexico,Coahuila,MX-COA,2021-06-01,2021,6,1406.4285714285713,3259215.51051212,1392.173196680615,1.0102396560872926
Mexico,Coahuila,MX-COA,2021-07-01,2021,7,1496.7142857142858,3259215.51051212,1430.635814303661,1.0461881848266097
Mexico,Coahuila,MX-COA,2021-08-01,2021,8,2016.2857142857142,3259215.51051212,1442.021205297101,1.398235828210513
Mexico,Coahuila,MX-COA,2021-09-01,2021,9,2018.4285714285713,3259215.51051212,1362.2946987161286,1.481638718355731
Mexico,Coahuila,MX-COA,2021-10-01,2021,10,1829.2857142857142,3259215.51051212,1443.3706117769425,1.26737076351698
Mexico,Coahuila,MX-COA,2021-11-01,2021,11,1827.5714285714284,3259215.51051212,1532.0273570805255,1.1929104399637485
Mexico,Coahuila,MX-COA,2021-12-01,2021,12,1676.4285714285716,3259215.51051212,1547.7945250481082,1.0831079605844098
Mexico,Colima,MX-COL,2020-01-01,2020,1,445.8571428571429,784573.9547371275,440.4881107474785,1.012188824121844
Mexico,Colima,MX-COL,2020-02-01,2020,2,472.14285714285717,784573.9547371275,423.52991332351166,1.1147804258685565
Mexico,Colima,MX-COL,2020-03-01,2020,3,409.85714285714283,784573.9547371275,405.45412365160024,1.0108594757056313
Mexico,Colima,MX-COL,2020-04-01,2020,4,407,784573.9547371275,406.2408504074398,1.0018687180075534
Mexico,Colima,MX-COL,2020-05-01,2020,5,455.7142857142857,784573.9547371275,424.14078178837457,1.0744410942819094
Mexico,Colima,MX-COL,2020-06-01,2020,6,478.2857142857143,784573.9547371275,438.2388846587557,1.0913812786333232
