"","state","state_iso","date","dts","bsn","exposure","excess","pscore"
"1511","Paraná","PR",2021-02-07,1878,1326.14805302222,222669.198180715,551.851946977775,1.41613147621047
"1512","Paraná","PR",2021-02-14,1898,1371.75834707825,222692.841866869,526.241652921754,1.383625624763
"1513","Paraná","PR",2021-02-21,1911,1398.31228938243,222716.457794538,512.687710617566,1.36664750393061
"1514","Paraná","PR",2021-02-28,2170,1405.8401962951,222740.046526359,764.159803704899,1.54356092941341
"1515","Paraná","PR",2021-03-07,2493,1400.43245107554,222763.608624968,1092.56754892446,1.78016440427767
"1516","Paraná","PR",2021-03-14,3003,1388.6080373307,222787.144653004,1614.3919626693,2.16259730555256
"1517","Paraná","PR",2021-03-21,3244,1376.84596482615,222810.655173103,1867.15403517385,2.35610960330599
"1518","Paraná","PR",2021-03-28,3112,1371.16344329788,222834.140747901,1740.83655670212,2.26960543267921
"1519","Paraná","PR",2021-04-04,2846,1373.41460775509,222857.601940038,1472.58539224491,2.07220746301214
"1520","Paraná","PR",2021-04-11,2673,1382.39635285548,222881.039312148,1290.60364714452,1.93359885135594
"1521","Paraná","PR",2021-04-18,2526,1396.90269785224,222904.45342687,1129.09730214776,1.80828629215462
"1522","Paraná","PR",2021-04-25,2406,1415.75000386117,222927.844846841,990.249996138826,1.69945258233312
"1523","Paraná","PR",2021-05-02,2378,1437.74404384663,222951.214134697,940.25595615337,1.653980073976
"1524","Paraná","PR",2021-05-09,2516,1462.10248220148,222974.561853076,1053.89751779852,1.72080960851094
"1525","Paraná","PR",2021-05-16,2497,1488.61485127545,222997.888564616,1008.38514872455,1.67739828597072
"1526","Paraná","PR",2021-05-23,2728,1517.10031411819,223021.194831952,1210.89968588181,1.79816718420867
"1527","Paraná","PR",2021-05-30,3067,1547.36506998978,223044.481217722,1519.63493001022,1.9820791224273
"1528","Paraná","PR",2021-06-06,3028,1579.19572780557,223067.748284564,1448.80427219443,1.91743173229557
"1529","Paraná","PR",2021-06-13,2895,1611.58782567292,223090.996595114,1283.41217432708,1.79636502204972
"1530","Paraná","PR",2021-06-20,2938,1641.6969264751,223114.226712009,1296.3030735249,1.78961168326495
"1531","Paraná","PR",2021-06-27,2765,1666.23533591359,223137.439197887,1098.76466408641,1.65942945777462
"1532","Paraná","PR",2021-07-04,2656,1681.77310150421,223160.634615385,974.226898495786,1.57928557522083
"1533","Paraná","PR",2021-07-11,2385,1684.88214725207,223183.813488427,700.117852747934,1.41552927241219
"1534","Paraná","PR",2021-07-18,2227,1673.66280515784,223206.976186087,553.337194842161,1.33061450199939
"1535","Paraná","PR",2021-07-25,2090,1651.7925425159,223230.123038729,438.207457484099,1.2652920667729
"1536","Paraná","PR",2021-08-01,2140,1624.30213524165,223253.254376714,515.697864758347,1.31748887942059
"1537","Paraná","PR",2021-08-08,2028,1596.01358847426,223276.370530405,431.986411525741,1.27066587317637
"1538","Paraná","PR",2021-08-15,1942,1571.44608988918,223299.471830163,370.553910110823,1.23580440493314
"1539","Paraná","PR",2021-08-22,1978,1554.18833122007,223322.55860635,423.811668779932,1.27269003393381
"1540","Paraná","PR",2021-08-29,1858,1542.83123253701,223345.63118933,315.168767462988,1.20427948359895
"1541","Paraná","PR",2021-09-05,1742,1533.89355698788,223368.689909463,208.106443012119,1.13567202369686
"1542","Paraná","PR",2021-09-12,1771,1523.99146669615,223391.735097112,247.008533303847,1.1620799976258
"1543","Paraná","PR",2021-09-19,1694,1509.83276454003,223414.767082639,184.16723545997,1.12197856596129
"1544","Paraná","PR",2021-09-26,1515,1488.56458183894,223437.786196407,26.4354181610624,1.01775899983352
"1545","Paraná","PR",2021-10-03,1454,1461.85739992331,223460.792768777,-7.85739992330559,0.994625057188398
"1546","Paraná","PR",2021-10-10,1102,1434.58514233405,223483.787130112,-332.585142334055,0.76816632730983
"1547","Paraná","PR",2021-10-17,839,1411.37470099457,223506.769610774,-572.374700994574,0.594455887163607
"1548","Paraná","PR",2021-10-24,324,1396.57319548239,223529.740541124,-1072.57319548239,0.231996433160874
"1549","Paraná","PR",2021-10-31,4,1394.30898086997,223552.700251525,-1390.30898086997,0.00286880458698919
"1550","Pernambuco","PE",2020-01-05,330,1057.11600556551,185067.579745909,-727.116005565513,0.312170091326414
"1551","Pernambuco","PE",2020-01-05,845,1056.934060504,185067.579745909,-211.934060504003,0.799482230326704
"1552","Pernambuco","PE",2020-01-12,1235,1072.9291604611,185088.670066793,162.070839538904,1.1510545574782
"1553","Pernambuco","PE",2020-01-19,1222,1110.01815771045,185109.741581596,111.981842289553,1.10088289233082
"1554","Pernambuco","PE",2020-01-26,1301,1159.74790243538,185130.794004457,141.25209756462,1.1217955188951
"1555","Pernambuco","PE",2020-02-02,1156,1212.57940142028,185151.827049514,-56.5794014202847,0.953339631735445
"1556","Pernambuco","PE",2020-02-09,1233,1257.21181787414,185172.840430904,-24.2118178741416,0.980741655837214
"1557","Pernambuco","PE",2020-02-16,1217,1282.40289208226,185193.833862767,-65.4028920822616,0.948999731296562
"1558","Pernambuco","PE",2020-02-23,1227,1288.31732178336,185214.80705924,-61.3173217833621,0.952405109559124
"1559","Pernambuco","PE",2020-03-01,1280,1281.19545618096,185235.759734462,-1.19545618095799,0.999066921307603
"1560","Pernambuco","PE",2020-03-08,1338,1267.71673977237,185256.69160257,70.2832602276262,1.05544082366558
"1561","Pernambuco","PE",2020-03-15,1316,1254.47917793192,185277.602377702,61.5208220680813,1.04904092722328
"1562","Pernambuco","PE",2020-03-22,1279,1247.50323599701,185298.491773997,31.4967640029943,1.02524784152389
"1563","Pernambuco","PE",2020-03-29,1356,1247.67417390894,185319.359505593,108.325826091056,1.08682220755734
"1564","Pernambuco","PE",2020-04-05,1313,1252.08183268037,185340.205286627,60.918167319631,1.0486535030935
"1565","Pernambuco","PE",2020-04-12,1459,1257.7438181229,185361.028831239,201.256181877101,1.16001365220579
"1566","Pernambuco","PE",2020-04-19,1574,1261.64026902657,185381.829853565,312.359730973434,1.24758224562255
"1567","Pernambuco","PE",2020-04-26,1712,1260.78212863471,185402.608067745,451.217871365287,1.35788726784532
"1568","Pernambuco","PE",2020-05-03,2016,1254.62242920315,185423.363187915,761.377570796847,1.60685793038183
"1569","Pernambuco","PE",2020-05-10,2366,1245.7766791914,185444.094928216,1120.2233208086,1.89921680147016
"1570","Pernambuco","PE",2020-05-17,2297,1237.02706456183,185464.803002783,1059.97293543817,1.8568712567446
"1571","Pernambuco","PE",2020-05-24,2166,1231.08423839422,185485.487125756,934.915761605779,1.75942468634417
"1572","Pernambuco","PE",2020-05-31,1933,1230.61118443419,185506.147011273,702.388815565814,1.57076420598986
"1573","Pernambuco","PE",2020-06-07,1730,1236.65632777647,185526.782373472,493.343672223527,1.39893352837208
"1574","Pernambuco","PE",2020-06-14,1646,1246.63403410074,185547.39292649,399.365965899264,1.32035541704695
"1575","Pernambuco","PE",2020-06-21,1577,1257.42188117835,185567.978384466,319.578118821651,1.25415345764635
"1576","Pernambuco","PE",2020-06-28,1589,1265.80094790424,185588.538461538,323.199052095755,1.25533165592178
"1577","Pernambuco","PE",2020-07-05,1567,1268.47665425687,185609.072987977,298.523345743135,1.23534003936243
"1578","Pernambuco","PE",2020-07-12,1494,1263.18555403715,185629.582258582,230.814445962854,1.18272410195412
"1579","Pernambuco","PE",2020-07-19,1463,1251.79444589263,185650.066684284,211.205554107372,1.16872223295157
"1580","Pernambuco","PE",2020-07-26,1519,1237.19551308533,185670.526676015,281.804486914668,1.22777684200608
"1581","Pernambuco","PE",2020-08-02,1520,1222.19737398187,185690.962644706,297.802626018125,1.24366164774835
"1582","Pernambuco","PE",2020-08-09,1395,1209.4844750041,185711.37500129,185.515524995899,1.15338396550751
"1583","Pernambuco","PE",2020-08-16,1366,1201.23835715823,185731.764156698,164.761642841768,1.13715982499222
"1584","Pernambuco","PE",2020-08-23,1325,1196.67423280541,185752.130521862,128.325767194594,1.10723533913967
"1585","Pernambuco","PE",2020-08-30,1388,1193.74244020329,185772.474507713,194.257559796709,1.16272987644104
"1586","Pernambuco","PE",2020-09-06,1378,1190.42245942587,185792.796525182,187.577540574134,1.15757224596099
"1587","Pernambuco","PE",2020-09-13,1370,1184.71860858804,185813.096985202,185.281391411961,1.15639274176066
"1588","Pernambuco","PE",2020-09-20,1352,1174.88261060301,185833.376298705,177.117389396989,1.15075326487817
"1589","Pernambuco","PE",2020-09-27,1285,1162.20672153115,185853.634876621,122.793278468845,1.10565528162414
"1590","Pernambuco","PE",2020-10-04,1325,1150.20549678623,185873.873129882,174.794503213772,1.15196806457817
"1591","Pernambuco","PE",2020-10-11,1304,1142.31529449616,185894.09146942,161.684705503844,1.14154122446129
"1592","Pernambuco","PE",2020-10-18,1341,1141.90609071601,185914.290306167,199.093909283991,1.17435226145361
"1593","Pernambuco","PE",2020-10-25,1386,1152.34076425586,185934.470051055,233.659235744144,1.20276921809239
"1594","Pernambuco","PE",2020-11-01,1331,1172.83290458681,185954.631115014,158.167095413189,1.13485901938342
"1595","Pernambuco","PE",2020-11-08,1372,1196.79652470556,185974.773908977,175.203475294443,1.14639370325507
"1596","Pernambuco","PE",2020-11-15,1417,1216.78102619399,185994.898843875,200.218973806007,1.16454807356117
"1597","Pernambuco","PE",2020-11-22,1476,1224.87407160383,186015.00633064,251.125928396171,1.20502183385052
"1598","Pernambuco","PE",2020-11-29,1406,1213.23643814968,186035.096780203,192.763561850322,1.15888375570413
"1599","Pernambuco","PE",2020-12-06,1424,1180.30814191871,186055.170603496,243.691858081295,1.20646460820405
"1600","Pernambuco","PE",2020-12-13,1492,1137.03746316728,186075.228211451,354.962536832722,1.31218191865372
"1601","Pernambuco","PE",2020-12-20,1461,1094.96573197403,186095.270015,366.034268025974,1.334288331897
"1602","Pernambuco","PE",2020-12-27,1539,1064.11761608634,186115.296425073,474.882383913655,1.44626869881188
"1603","Pernambuco","PE",2021-01-03,831,1053.55947795617,186135.307852603,-222.559477956174,0.788754709522501
"1604","Pernambuco","PE",2021-01-03,712,1053.37814502487,186135.307852603,-341.378145024867,0.675920611570304
"1605","Pernambuco","PE",2021-01-10,1448,1053.30999016312,186155.304708522,394.690009836884,1.37471400966753
"1606","Pernambuco","PE",2021-01-17,1435,1069.24317205641,186175.28740376,365.756827943593,1.34207076322981
"1607","Pernambuco","PE",2021-01-24,1487,1106.19746674025,186195.25634925,380.802533259747,1.3442446260358
"1608","Pernambuco","PE",2021-01-31,1435,1155.74846766683,186215.211955923,279.251532333171,1.24161964315377
"1609","Pernambuco","PE",2021-02-07,1486,1208.38990095492,186235.15463471,277.610099045075,1.22973553389158
"1610","Pernambuco","PE",2021-02-14,1429,1252.85999759166,186255.084796544,176.140002408337,1.14059033151903
"1611","Pernambuco","PE",2021-02-21,1411,1277.95565378732,186275.002852357,133.044346212681,1.10410716977416
"1612","Pernambuco","PE",2021-02-28,1446,1283.84137702222,186294.909213078,162.158622977782,1.12630736622144
"1613","Pernambuco","PE",2021-03-07,1592,1276.73617003064,186314.804289642,315.263829969363,1.24692950459906
"1614","Pernambuco","PE",2021-03-14,1722,1263.29643764837,186334.688492978,458.703562351627,1.36310049540352
"1615","Pernambuco","PE",2021-03-21,1765,1250.09725998889,186354.562234019,514.902740011105,1.41189014366425
"1616","Pernambuco","PE",2021-03-28,1843,1243.13803365821,186374.425923696,599.861966341793,1.48253850344886
"1617","Pernambuco","PE",2021-04-04,1882,1243.30080366841,186394.27997294,638.699196331591,1.51371252592058
"1618","Pernambuco","PE",2021-04-11,1940,1247.68550383318,186414.124792685,692.314496166822,1.55487900920534
"1619","Pernambuco","PE",2021-04-18,1882,1253.32015883451,186433.96079386,628.679841165493,1.50161152897287
"1620","Pernambuco","PE",2021-04-25,1902,1257.19553003645,186453.788387398,644.804469963554,1.5128911569904
"1621","Pernambuco","PE",2021-05-02,1935,1256.33314486332,186473.607984231,678.666855136677,1.54019656960536
"1622","Pernambuco","PE",2021-05-09,1940,1250.18805545382,186493.41999529,689.811944546175,1.55176654547045
"1623","Pernambuco","PE",2021-05-16,2084,1241.36660468286,186513.224831506,842.633395317136,1.67879496043992
"1624","Pernambuco","PE",2021-05-23,2084,1232.64116148982,186533.022903812,851.358838510176,1.69067857305786
"1625","Pernambuco","PE",2021-05-30,2052,1226.71275417079,186552.814623138,825.287245829208,1.67276323900869
"1626","Pernambuco","PE",2021-06-06,2017,1226.23485363313,186572.600400417,790.765146366868,1.64487250874003
"1627","Pernambuco","PE",2021-06-13,1872,1232.25206848295,186592.380646581,639.747931517054,1.51916969577877
"1628","Pernambuco","PE",2021-06-20,1759,1242.18789091605,186612.15577256,516.812109083953,1.41604986883493
"1629","Pernambuco","PE",2021-06-27,1661,1252.93099820887,186631.926189287,408.069001791127,1.3256915204225
"1630","Pernambuco","PE",2021-07-04,1606,1261.2739774612,186651.692307692,344.726022538801,1.27331573369388
"1631","Pernambuco","PE",2021-07-11,1572,1263.93408872918,186671.454515922,308.065911270815,1.24373574066711
"1632","Pernambuco","PE",2021-07-18,1489,1258.65608414368,186691.213110975,230.343915856318,1.18300782776022
"1633","Pernambuco","PE",2021-07-25,1402,1247.30016793535,186710.968367063,154.699832064651,1.12402774892649
"1634","Pernambuco","PE",2021-08-01,1371,1232.7482046281,186730.720558399,138.251795371898,1.11214925712555
"1635","Pernambuco","PE",2021-08-08,1382,1217.79874082456,186750.469959194,164.201259175436,1.13483447935268
"1636","Pernambuco","PE",2021-08-15,1353,1205.12654956265,186770.216843662,147.87345043735,1.12270366999301
"1637","Pernambuco","PE",2021-08-22,1338,1196.90526873645,186789.961486013,141.094731263551,1.11788295611106
"1638","Pernambuco","PE",2021-08-29,1315,1192.3528865563,186809.704160462,122.647113443701,1.10286142200563
"1639","Pernambuco","PE",2021-09-05,1243,1189.42710467556,186829.445141219,53.5728953244407,1.04504092357896
"1640","Pernambuco","PE",2021-09-12,1201,1186.11469410894,186849.184702497,14.8853058910643,1.01254963450415
"1641","Pernambuco","PE",2021-09-19,1175,1180.42720423077,186868.923118508,-5.42720423077139,0.995402338906355
"1642","Pernambuco","PE",2021-09-26,1075,1170.62271988887,186888.660663465,-95.6227198888721,0.918314655726185
"1643","Pernambuco","PE",2021-10-03,915,1157.98884657999,186908.39761158,-242.988846579994,0.790163050967513
"1644","Pernambuco","PE",2021-10-10,511,1146.02739704986,186928.134237065,-635.027397049861,0.445888118657051
"1645","Pernambuco","PE",2021-10-17,228,1138.1622245734,186947.870814132,-910.162224573398,0.200322937343539
"1646","Pernambuco","PE",2021-10-24,26,1137.7510001386,186967.607616994,-1111.7510001386,0.0228521003249679
"1647","Piauí","PI",2020-01-05,98,331.051054297239,62153.1784759579,-233.051054297239,0.296026847605232
"1648","Piauí","PI",2020-01-05,302,331.129598105162,62153.1784759579,-29.1295981051616,0.912029615377631
"1649","Piauí","PI",2020-01-12,395,336.603164575926,62154.7386887011,58.3968354240737,1.17348867024957
"1650","Piauí","PI",2020-01-19,348,349.548013838387,62156.2924505742,-1.54801383838708,0.995571384253086
"1651","Piauí","PI",2020-01-26,380,367.135149376974,62157.8397454925,12.8648506230259,1.03504118481943
"1652","Piauí","PI",2020-02-02,405,386.133611314228,62159.3805573712,18.8663886857722,1.04885974215391
"1653","Piauí","PI",2020-02-09,394,402.627832837532,62160.9148701253,-8.62783283753203,0.978571196191959
"1654","Piauí","PI",2020-02-16,402,412.667824321951,62162.4426676702,-10.6678243219512,0.974149125051173
"1655","Piauí","PI",2020-02-23,409,416.526229975993,62163.9639339211,-7.52622997599269,0.981930957922082
"1656","Piauí","PI",2020-03-01,419,416.751703601471,62165.478652793,2.24829639852879,1.00539481033695
"1657","Piauí","PI",2020-03-08,412,416.06734969986,62166.9868082012,-4.06734969985985,0.990224299737064
"1658","Piauí","PI",2020-03-15,456,417.214176376143,62168.4883840609,38.785823623857,1.09296382007137
"1659","Piauí","PI",2020-03-22,490,422.789521142268,62169.9833642872,67.2104788577325,1.15896912174206
"1660","Piauí","PI",2020-03-29,455,432.679574775338,62171.4717327954,22.3204252246623,1.05158650078699
"1661","Piauí","PI",2020-04-05,455,444.548790611889,62172.9534735007,10.4512093881114,1.02350970154193
"1662","Piauí","PI",2020-04-12,438,455.783593754933,62174.4285703182,-17.7835937549326,0.960982374094636
"1663","Piauí","PI",2020-04-19,383,463.510436406062,62175.897007163,-80.5104364060616,0.826302861634965
"1664","Piauí","PI",2020-04-26,386,464.784353755604,62177.3587679506,-78.7843537556041,0.830492672313511
"1665","Piauí","PI",2020-05-03,403,459.062850029395,62178.8138365959,-56.0628500293954,0.877875436825686
